429 Cu 1 I 1 3.047 80.
430 Zn 1 O 1 3.35 300.
431 Zn 1 O 1 3.435 1.2
432 Zn 1 O 1 3.26 77.
433 Zn 1 O 1 3.31 300.
434 Zn 1 O 1 3.418 77.
435 Zn 1 P 2 1.65 293.
436 Zn 1 P 2 1.85 293.
437 Zn 1 P 2 2.18 293.
438 Zn 3 P 2 1.15 300.
439 Zn 1 P 2 2.03 300.
440 Zn 1 S 1 3.87 300.
441 Zn 1 S 1 3.68 300.
442 Zn 1 S 1 3.69 300.
443 Zn 1 S 1 3.704 300.
444 Zn 1 S 1 3.73 300.
445 Zn 1 S 1 3.88 300.
446 Zn 1 S 1 3.82 0.
447 Zn 1 As 2 0.9 297.
448 Zn 3 As 2 0.93 297.
449 Zn 3 As 2 0.86 0.
450 Zn 1 As 2 0.93 297.
451 Zn 3 As 2 0.51 300.
452 Zn 1 As 2 1.3 0.
453 Zn 1 Se 1 2.67 297.
454 Zn 1 Se 1 2.874 15.
455 Zn 1 Se 1 2.81 23.
456 Zn 1 Se 1 2.68 150.
457 Zn 1 Se 1 2.785 300.
458 Zn 1 Se 1 2.76 290.
459 Zn 1 Sb 1 0.5 300.
460 Zn 1 Sb 1 0.99 300.
461 Zn 3 Sb 2 0.22 300.
462 Zn 4 Sb 3 1.2 300.
463 Zn 1 Sb 1 0.508 4.2
464 Zn 1 Sb 1 0.603 4.2
465 Zn 1 Sb 1 0.606 4.2
466 Zn 1 Sb 1 0.61 4.2
467 Zn 1 Sb 1 0.61 4.2
468 Zn 1 Sb 1 1.05 4.2
469 Zn 1 Sb 1 1.09 4.2
470 Zn 1 Sb 1 1.11 4.2
471 Zn 1 Sb 1 0.59 77.
472 Zn 1 Sb 1 0.59 77.
473 Zn 1 Sb 1 0.53 297.
474 Zn 1 Sb 1 0.48 300.
475 Zn 1 Sb 1 0.514 300.
476 Zn 3 Sb 2 0.2 300.
477 Zn 1 Sb 1 0.5 300.
478 Zn 1 Te 1 2.25 300.
479 Zn 1 Te 1 2.385 4.2
480 Zn 1 Te 1 2.29 77.
481 Zn 1 Te 1 2.35 77.
482 Zn 1 Te 1 2.372 77.
483 Zn 1 Te 1 2.37 80.
484 Zn 1 Te 1 2.34 290.
485 Zn 1 Te 1 2.281 295.
486 Zn 1 Te 1 2.176 300.
487 Zn 1 Te 1 2.23 300.
488 Zn 1 Te 1 2.255 300.
489 Zn 1 Te 1 2.35 300.
490 Zn 1 Te 1 2.29 110.
491 Zn 1 I 2 4.53 77.
492 Ga 1 N 1 3.24 300.
493 Ga 1 N 1 3.25 300.
494 Ga 1 N 1 3.39 300.
495 Ga 1 N 1 3.8 300.
496 Ga 2 O 3 4.54 300.
497 Ga 2 O 3 4.4 300.
498 Ga 1 P 1 2.22 300.
499 Ga 1 P 1 2.78 300.
500 Ga 1 P 1 2.235 0.
501 Ga 1 P 1 2.895 0.
502 Ga 1 P 1 2.78 290.
503 Ga 1 P 1 2.223 300.
504 Ga 1 P 1 2.75 300.
505 Ga 1 S 1 2.5 295.
506 Ga 2 S 3 3.59 0.
507 Ga 1 S 1 2.591 77.
508 Ga 1 S 1 2.62 77.
509 Ga 1 S 1 2.7 77.
510 Ga 1 S 1 2.58 150.
511 Ga 1 S 1 2.38 300.
512 Ga 1 S 1 2.5 300.
513 Ga 1 S 1 2.52 300.
514 Ga 1 S 1 2.53 300.
515 Ga 1 S 1 2.84 0.
516 Ga 2 S 3 2.85 300.
517 Ga 1 As 1 1.42 300.
518 Ga 1 As 1 1.46 4.2
519 Ga 1 As 1 1.521 21.
520 Ga 1 As 1 1.518 55.
521 Ga 1 As 1 1.507 77.
522 Ga 1 As 1 1.51 77.
523 Ga 1 As 1 1.511 90.
524 Ga 1 As 1 1.479 185.
525 Ga 1 As 1 1.43 295.
526 Ga 1 As 1 1.37 300.
527 Ga 1 As 1 1.62 300.
528 Ga 1 As 1 1.35 473.
529 Ga 1 As 1 1.253 673.
530 Ga 1 As 1 1.147 873.
531 Ga 1 As 1 1.09 973.
532 Ga 1 As 1 1.33 500.
533 Ga 1 As 1 1.435 294.
534 Ga 1 Se 1 1.98 300.
535 Ga 1 Se 1 2.12 300.
536 Ga 2 Se 3 2.05 300.
537 Ga 1 Se 1 2.2 0.
538 Ga 1 Se 1 2.132 4.2
539 Ga 1 Se 1 2.065 77.
540 Ga 1 Se 1 2.07 77.
541 Ga 1 Se 1 2.109 77.
542 Ga 1 Se 1 2.117 77.
543 Ga 1 Se 1 2.12 77.
544 Ga 1 Se 1 2.169 77.
545 Ga 1 Se 1 1.93 300.
546 Ga 1 Se 1 1.97 300.
547 Ga 1 Se 1 1.97 300.
548 Ga 1 Se 1 2.01 300.
549 Ga 1 Se 1 2.1 300.
550 Ga 2 Se 3 2.3 0.
551 Ga 2 Se 3 1.86 300.
552 Ga 1 Sb 1 0.725 300.
553 Ga 1 Sb 1 0.773 0.
554 Ga 1 Sb 1 0.812 1.7
555 Ga 1 Sb 1 0.813 4.2
556 Ga 1 Sb 1 0.725 300.
557 Ga 1 Sb 1 0.81 4.0
558 Ga 1 Te 1 1.42 293.
559 Ga 2 Te 3 1.13 300.
560 Ga 2 Te 3 1.32 300.
561 Ga 2 Te 3 1.08 0.
562 Ga 1 Te 1 1.52 0.
563 Ga 1 Te 1 1.74 0.
564 Ga 1 Te 1 1.74 77.
565 Ga 2 Te 3 1.33 300.
566 Ga 2 Te 3 1.5 300.
567 Ga 1 Te 1 1.5 300.
568 Ga 1 Te 1 1.63 300.
569 Ga 1 Te 1 1.67 300.
570 Ga 1 Te 1 1.7 300.
571 Ga 2 Te 3 1.45 933.
572 Ga 1 Bi 1 0.1 300.
573 Ge 1 O 2 5.56 300.
574 Ge 1 O 2 5.54 300.
575 Ge 1 O 2 5.63 300.
576 Ge 1 O 2 6. 300.
577 Ge NA Si NA 1.042 300.
578 Ge NA Si NA 1.042 300.
579 Ge NA Si NA 1.126 300.
580 Ge NA Si NA 1.319 300.
581 Ge NA Si NA 1.503 300.
582 Ge NA Si NA 1.914 300.
583 Ge NA Si NA 2.238 300.
584 Ge 1 S 1 1.58 300.
585 Ge 1 S 2 3.54 300.
586 Ge 1 S 1 1.69 77.
587 Ge 1 S 1 1.77 77.
588 Ge 1 S 1 1.59 300.
589 Ge 1 S 1 1.68 300.
590 Ge 1 S 2 3.71 77.
591 Ge NA NA NA 0.665 291.
592 Ge NA NA NA 0.805 293.
593 Ge NA NA NA 0.744 1.5
594 Ge NA NA NA 0.771 1.7
595 Ge NA NA NA 0.735 77.
596 Ge NA NA NA 0.889 77.
597 Ge NA NA NA 0.880 89.
598 Ge NA NA NA 0.799 305.
599 Ge NA NA NA 0.882 77.
600 Ge NA NA NA 0.88 300.
601 Ge 1 As 1 0.65 300.
602 Ge 1 As 2 1. 300.
603 Ge 1 As 2 1.45 300.
604 Ge 1 As 1 1.45 300.
605 Ge 1 Se 1 1.1 300.
606 Ge 1 Se 1 1.53 300.
607 Ge 1 Se 2 2.38 300.
608 Ge 1 Se 2 2.485 300.
609 Ge 1 Se 2 2.69 0.
610 Ge 1 Se 1 1. 100.
611 Ge 1 Se 1 1.17 300.
612 Ge 1 Sn 1 0.8 300.
613 Ge 1 Te 1 0.84 300.
614 Ge 1 Te 2 0.3 293.
615 Ge 1 Te 1 0.8 300.
616 Ge 1 Te 1 0.33 0.
617 Ge 1 Te 1 0.77 77.
618 Ge 1 Te 1 0.7 295.
619 Ge 1 I 2 1.5 300.
620 As 2 O 3 4. 300.
621 As 2 O 3 5. 300.
622 As 2 S 3 2.43 293.
623 As 4 S 4 2.4 300.
624 As 2 S 5 2.48 300.
625 As 2 S 3 2.2 0.
626 As 2 S 3 3. 0.
627 As 2 S 3 2.35 77.
628 As 2 S 3 2.57 90.
629 As 2 S 3 2.64 90.
630 As 2 S 3 2.45 293.
631 As 2 S 3 2. 300.
632 As 2 S 3 2.062 300.
633 As 2 S 3 2.21 300.
634 As 2 S 3 2.23 300.
635 As 2 S 3 2.48 300.
636 As 2 S 3 2.56 300.
637 As 2 S 3 2.355 403.
638 As 2 S 3 2.365 403.
639 As 2 S 3 2.43 80.
640 As 2 S 5 2.62 80.
641 As 2 S 3 2.32 293.
642 As 2 S 3 1.89 300.
643 As 2 S 5 2.01 300.
644 As 2 S 3 2.1 300.
645 As 2 S 5 2.21 300.
646 As 2 S 3 2.32 300.
647 As 2 S 3 2.36 300.
648 As 2 S 3 2.74 300.
649 As 2 S 3 2.8 300.
650 As NA NA NA 1.2 300.
651 As NA NA NA 0.172 4.2
652 As NA NA NA 0.346 4.2
653 As NA NA NA 1.07 300.
654 As 1 Se 1 1.01 300.
655 As 1 Se 1 1.42 300.
656 As 1 Se 1 1.77 300.
657 As 2 Se 3 1.8 0.
658 As 2 Se 3 1.81 0.
659 As 2 Se 3 1.85 0.
660 As 2 Se 3 2. 0.
661 As 2 Se 3 1.63 297.
662 As 2 Se 3 1.5 300.
663 As 2 Se 3 1.7 300.
664 As 2 Se 3 1.7 300.
665 As 2 Se 3 1.73 300.
666 As 2 Se 3 1.1 300.
667 As 1 Br 3 2.6 300.
668 As 2 Te 3 0.48 300.
669 As 2 Te 1 0.74 293.
670 As 2 Te 3 0.58 0.
671 As 2 Te 3 1.1 0.
672 As 2 Te 3 0.62 300.
673 As 2 Te 3 0.9 300.
674 As 2 Te 3 1. 300.
675 As 1 I 3 2.29 300.
676 As 1 I 3 2.54 0.
677 Se NA S NA 1.9 300.
678 Se NA NA NA 1.71 300.
679 Se NA NA NA 1.72 300.
680 Se NA NA NA 1.75 300.
681 Se NA NA NA 1.81 0.
682 Se NA NA NA 2.85 0.
683 Se NA NA NA 2.01 20.
684 Se NA NA NA 1.8 77.
685 Se NA NA NA 2.3 80.
686 Se NA NA NA 1.56 300.
687 Se NA NA NA 1.7 300.
688 Se NA NA NA 1.77 300.
689 Se NA NA NA 1.98 300.
690 Se NA NA NA 2.01 300.
691 Se NA NA NA 2.14 300.
692 Se NA NA NA 2.2 300.
693 Se NA NA NA 1.85 300.
694 Se NA NA NA 2.4 300.
695 Se 1 Te 1 0.65 300.
696 Se 3 Te 1 1.87 300.
697 Se NA Te NA 0.561 300.
698 Se 1 Te 1 1.58 300.
699 Rb 1 F 1 10.4 80.
700 Rb 1 Cl 1 8.29 300.
701 Rb 1 Cl 1 8.5 10.
702 Rb 1 Cl 1 8.3 55.
703 Rb 1 Cl 1 8.1 80.
704 Rb 1 Cl 1 8.2 80.
705 Rb 1 Br 1 7.2 80.
706 Rb 1 Br 1 7.25 55.
707 Rb 1 Br 1 7.65 80.
708 Rb 1 Br 1 7.7 80.
709 Rb 3 Sb 1 1. 300.
710 Rb 3 Sb 1 0.9 300.
711 Rb 3 Sb 1 1. 300.
712 Rb 3 Sb 1 1.7 300.
713 Rb 2 Te 1 4.5 300.
714 Rb 1 I 1 5.83 300.
715 Rb 1 I 1 6.26 10.
716 Rb 1 I 1 6.37 10.
717 Rb 1 I 1 6.25 55.
718 Rb 1 I 1 6.05 80.
719 Rb 1 I 1 6.1 80.
720 Rb 1 I 1 6.1 80.
721 Rb 1 I 1 6.36 80.
722 Sr 1 O 1 5.77 70.
723 Sr 1 O 1 5.7 300.
724 Sr 1 O 1 1.16 873.
725 Sr 1 S 1 4.76 113.
726 Sr 1 S 1 4.8 70.
727 Sr 1 Se 1 4.42 113.
728 Sr 1 Se 1 4.45 70.
729 Sr 1 Te 1 3.73 113.
730 Sr 1 Te 1 3.77 70.
731 Y 1 N 1 1.9 300.
732 Y 2 O 3 5.6 300.
733 Y 2 O 3 1.46 873.
734 Zr NA C NA 0.6 293.
735 Zr 6 O 1 0.18 300.
736 Zr 3 O 1 0.2 300.
737 Zr 1 O 2 4.99 300.
738 Zr 1 O 2 0.65 873.
739 Zr 1 O 2 0.56 523.
740 Zr 1 S 2 1.68 300.
741 Zr 1 S 2 2.75 300.
